Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0288,-76.1672,,,"Garbage, Recycling & Graffiti","153 Beverly Rd Syracuse, NY 13207, USA",Report a Skipped Recycling Pick Up,Garbage and recycling pick up was skipped on our street
43.027,-76.1851,,,"Garbage, Recycling & Graffiti","1009 Velasko Rd Syracuse, NY 13207, USA",Report a Skipped Recycling Pick Up,My recycling has not been picked up as well as the entire block
43.0276,-76.1852,,,"Garbage, Recycling & Graffiti","915 Velasko Rd Syracuse, NY 13207, USA",Report a Skipped Recycling Pick Up,nobody's recycling has been picked up on Velasko Rd
43.0285,-76.1801,,,"Garbage, Recycling & Graffiti","247 Rider Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,"My trash was picked up, but not my recycling. "
42.9951,-76.1498,,,Water & Sewage,"159 Brooklea Pl Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Betty  680-895-1558
Vent to be cleared of snow"
43.0685,-76.112,,,Housing & Property Maintenance,"James St & Marlborough Rd Syracuse, NY, 13206, USA",Other Housing & Property Maintenance Concern,Snow plowed over sidewalk at mobil gas station. Plowed over sidewalk on james st and Stafford 
43.0299,-76.1873,,,"Garbage, Recycling & Graffiti","216 Overlook Dr Syracuse NY 13207, United States",Report a Skipped Recycling Pick Up,
43.0284,-76.1828,,,"Garbage, Recycling & Graffiti","420 Wolcott Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Recycling not picked up
43.034,-76.1151,,,Water & Sewage,"626 Fellows Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Barbara
626 Fellows Ave
631-384-0450
Sewer B/U...someone will be home.. vent will be cleared"
43.0816,-76.1405,,,Water & Sewage,"Darlington Rd & Court St Syracuse, New York, 13208",Other Sewer-related Concerns,"Emergency UFPO
National Grid--replacing pole #36
Dispatched to W.Howard"
43.0304,-76.1864,,,"Garbage, Recycling & Graffiti","616 Velasko Rd Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Skipped Recycling on Velasko Road 
43.0706,-76.1092,,,Feedback to the City,"228-370 Tyson Pl Syracuse, NY, 13206, USA",Please use this space to provide feedback to the City,Has not been plowed in 2 days
43.0539,-76.1365,,,"Garbage, Recycling & Graffiti","315 N Crouse Ave Syracuse, NY, 13203, USA",Graffiti on Private Land,Graffiti on side of building which is visible from Clinton Playlot park and park basketball court.
43.0312,-76.188,,,"Garbage, Recycling & Graffiti","2043 Bellevue Ave Syracuse NY 13219, United States",Report a Skipped Recycling Pick Up,Trash and recycling was not picked up on my street (Austin Ave.) today. When will the trash and recyclables be picked up?    
43.0598,-76.1217,,,"Green Spaces, Trees & Public Utilities","105 Kinne St Syracuse, New York, 13206","Other Parks, Trees & Public Utilities Concern",Street needs plowing. Hasn't been plowed in 24 hours according to map. 
43.0304,-76.1808,,,"Garbage, Recycling & Graffiti","138 Rider Ave Syracuse, NY 13207, USA",Report a Skipped Recycling Pick Up,maybe you're late because of the snow?
43.0393,-76.1745,,,Streets & Transportation,"211 Grand Ave Syracuse, NY, 13204, USA",Report a Pothole,"Recent repair is substandard. Appropriate compaction of asphalt was not achieved, and vehicles swerve to avoid on a regular basis. Recommend re-patching and compacting properly with appropriate equipment. "
43.029,-76.171,,,"Garbage, Recycling & Graffiti","113 Gordon Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,"Hello! Neither garbage nor recycling has been picked up on the 100 block of Gordon. This is for every house on this street. Every house had garbage and recycling put out on time! I understand that the snow is a problem, but a lot of us are at capacity - especially for recycling and we will need a pick up today/tomorrow at the latest. Thank you!!"
43.0299,-76.1946,,,"Garbage, Recycling & Graffiti","95-199 Merrell Rd Syracuse, NY, 13219, USA",Report a Skipped Recycling Pick Up,Trash/Recycling was not picked up as of 1/4/2025 at 3:00pm
42.9919,-76.1373,,,"Green Spaces, Trees & Public Utilities","Sunrise Dr & Windemere Rd Syracuse, NY, 13205, USA","Other Parks, Trees & Public Utilities Concern",This intersection is continuously missed by plows. 
43.022,-76.1583,,,Water & Sewage,"146 Bishop Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Richard
146 Bishop Ave
315-640-8191
Sewer B/U...someone will be home"
43.0682,-76.1529,,,Feedback to the City,"Carlisle St Syracuse, New York, 13208",Please use this space to provide feedback to the City,Street not plowed causing safety concerns.    
43.0793,-76.1527,,,Water & Sewage,"249 7th North St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Paige
315-935-7929"
43.0251,-76.1628,,,Water & Sewage,"151 Parkside Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),Robert  657-7393
43.0652,-76.0926,,,"Green Spaces, Trees & Public Utilities","261 Clover Ridge Dr Syracuse NY 13206, United States",Tree Care and Removal,Tree dying and shedding large branches 
43.0727,-76.1041,,,"Green Spaces, Trees & Public Utilities","264 Rigi Ave Syracuse, NY, 13206, USA",Tree Care and Removal,"I have a crab apple tree between the sidewalk and the street I would like removed and replaced with a different type of tree. It makes a terrible mess that is very slippery. I have a disability and am unable to keep up with it and am worried about someone getting hurt. Additionally, children in the neighborhood throw the crab apples at windows, houses, and cars on a daily basis. It in an overall safety concern."
43.0701,-76.1198,,,"Green Spaces, Trees & Public Utilities","George St Syracuse, New York, 13206","Other Parks, Trees & Public Utilities Concern",Need snow removal on George Street
43.0125,-76.1449,,,Water & Sewage,"178 Hall Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"#58
Ticket Request"
43.0699,-76.1207,,,"Green Spaces, Trees & Public Utilities","315 Mildred Ave Syracuse, New York, 13206","Other Parks, Trees & Public Utilities Concern",Need snow removal on street
43.0662,-76.1051,,,Water & Sewage,"204 S Midler Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Chris  308-1402
Vent to be cleared of snow
Dispatched to #58"
43.0468,-76.1059,,,Water & Sewage,"155 Didama St Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Denise  289-4736
Vent to be cleared of snow
Dispatched to #58"
43.0459,-76.1016,,,Water & Sewage,"106 Gorland Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Irina  559-8886
Vent to be cleared of snow"
42.9927,-76.1499,,,"Garbage, Recycling & Graffiti","1-199 Norman Ave Syracuse, NY, 13207, USA",Electronic or Hazardous Waste That Has Not Been Disposed of Properly,Please push snow ALL THE WAY UP TO THE REFLECTOR on the dead end on Norman Ave. Snow must be pushed all the way back. 
43.0558,-76.1319,,,"Garbage, Recycling & Graffiti","210 Delhi St Syracuse, New York, 13203",Yard Waste,
43.0222,-76.1619,,,Water & Sewage,"126 Clyde Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Shiela 289-4508
Vent to be cleared of snow"
43.0159,-76.1453,,,Water & Sewage,"200 W Calthrop Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Debra  886-2903
Vent to be clear of snow"
43.0638,-76.1467,,,Feedback to the City,"202 John St Syracuse, New York, 13208",Please use this space to provide feedback to the City,"No one plows this street. How are we to get to work safely? Also, does this city salt the roads? Please plow street and salt roads "
43.031,-76.1511,,,Water & Sewage,"215 Furman St Syracuse, NY, 13205, USA",Other Sewer-related Concerns,"Water is standing in my basement drain pipe. I tried to wash a load of clothes in my washer machine, the water overflowed from the drain pipe into my basement floor. This is a new build home"
43.057,-76.1692,,,Water & Sewage,"Spencer St & Hunter Ave Syracuse, New York, 13204",Other Sewer-related Concerns,"SPD
Manhole Cover Off"
43.0496,-76.1478,,,Feedback to the City,"333 E Washington St Syracuse, NY, 13202, USA",Please use this space to provide feedback to the City,The fact that you don’t even have an option to select for street safety during snow is attesting that this city is playing games with the lives of Syracuse residents and temp residents/ visitors. There is no plow during extreme weather and the roads are not salted neither before or during or after. 8-9am is standard for working hours. I shouldn’t have to sleep in the parking lot of my job so that I don’t die on the road due to this cities neglect of its roads. Myself and other concerned residents are going to petitions to the state at a federal and local level to investigate what you all have going on in Syracuse during winter seasons. You are not proactive about the street and neglect almost all of the north side and other areas regularly. You should be ashamed. 
43.0645,-76.1025,,,"Garbage, Recycling & Graffiti","268 Homecroft Rd Syracuse NY 13206, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),Couch on curb  Glencove side .
43.0509,-76.1555,,,Water & Sewage,"Erie Blvd W & N Franklin St Syracuse, New York, 13202",Other Sewer-related Concerns,"SPD
Sinkhole forming
Dispatched to W. Howard"
43.0623,-76.1501,,,"Garbage, Recycling & Graffiti","609 E Division St Syracuse NY 13208, United States",Report a Skipped Recycling Pick Up,Recycling wasn't skipped but someone stole my recycling cart. How do I get another one? Do I have to pay for it
43.0218,-76.1753,,,Parking & Vehicles,"213 Carlton Rd Syracuse, NY, 13207, USA",Report an illegally parked vehicle,Vehicle parked over sidewalk. My children are unable to walk by without going in the road. Safety issue - help!
43.0623,-76.1125,,,"Garbage, Recycling & Graffiti","348 Stafford Ave Syracuse, NY 13206, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Sanitation Carts

Please enforce that no carts are to be stored in front of house. Thank you."
43.0113,-76.1447,,,Water & Sewage,"135 Belle Ave Syracuse, New York, 13205",Other Sewer-related Concerns,"Rudolf(Customer)
315-378-2712
Anthony(Roto Rooter)
315-378-2712
Stack Broken Marked with 3inch PVC Full Of Dirt"
43.0735,-76.1333,,,Parking & Vehicles,"101–199 Wainwright Ave Syracuse NY 13208, United States",Report an illegally parked vehicle,White car blocking sidewalk on Wainwright Ave  
43.0679,-76.0962,,,Water & Sewage,"144 Milford Dr E Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Mary-Beth
315-317-5304"
43.0099,-76.1606,,,"Garbage, Recycling & Graffiti","310 Barnes Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0729,-76.1374,,,Water & Sewage,"117 Mayar St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Gary
315-263-5699
"
43.0186,-76.1426,,,Water & Sewage,"109 W Corning Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Janet
315-991-9687
"
43.023,-76.1565,,,"Garbage, Recycling & Graffiti","1025 W Colvin St Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0073,-76.1437,,,"Garbage, Recycling & Graffiti","116 W Florence Ave Syracuse, New York, 13205",Sanitation Exempt Skipped,Constituent says her trash cart was not emptied. 
43.0523,-76.1749,,,"Garbage, Recycling & Graffiti","826 Park Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),"In response to the ticket already placed...

826 park ave is my residence.  There is not nor has there been a mattress or anything that would be considered an illegal set out in front of my home.   (See pictures)  

"
43.0314,-76.158,,,"Garbage, Recycling & Graffiti","302 Hovey St Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Extra bags skipped per caller. 
43.0628,-76.1423,,,Sanitation Carts,"609 Park St Syracuse, New York, 13203",Cart Stolen,Constituent emailed to report a stolen trash and recycling cart. 
42.9947,-76.1433,,,"Garbage, Recycling & Graffiti","5117 S Salina St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0131,-76.1416,,,"Garbage, Recycling & Graffiti","3611 S Salina St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0016,-76.1514,,,"Garbage, Recycling & Graffiti","327 W Seneca Tpke Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent called to report that their recycling was skipped. No violations. 
43.0174,-76.1609,,,"Garbage, Recycling & Graffiti","220 Valley Dr Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent scheduled a bulk pickup. Skipped per caller. 
43.0006,-76.1533,,,Sanitation Carts,"1648 Valley Dr Syracuse, New York, 13207",Cart Broken,Constituent says a car hit his trash cart and recycling. Constituent is requesting the removal of the trash and recycling old cart and new ones. 
43.0289,-76.1554,,,Sanitation Carts,"346 W Kennedy St Syracuse, New York, 13205",Cart Stolen,Constituent says this is a new build finished in November. Tax record says this is vacant land. Rubicon shows a trash cart was delivered. Jahrell can be reached at 315-880-6240. 
43.0148,-76.1453,,,"Garbage, Recycling & Graffiti","1140 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0189,-76.1457,,,"Garbage, Recycling & Graffiti","715 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0523,-76.1749,,,"Garbage, Recycling & Graffiti","826 Park Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),couch and mattress at the curb
43.0481,-76.1709,,,"Green Spaces, Trees & Public Utilities","Erie Blvd W & N Geddes St Syracuse, NY, 13204, USA",Report Overgrowth on Public land,There are vines extending into the road from the pole on the corner by the used car lot
43.0144,-76.1602,,,Water & Sewage,"114 Griffin St Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Drew
315-832-0397"
43.0225,-76.1456,,,"Garbage, Recycling & Graffiti","200 Warner Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says his recycling was skipped. 
43.0225,-76.1456,,,"Garbage, Recycling & Graffiti","200 Warner Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0754,-76.1448,,,"Garbage, Recycling & Graffiti","173 Ross Park Syracuse, New York, 13208",Tires,4 tires will set out 1/6 
43.0189,-76.1589,,,"Garbage, Recycling & Graffiti","713 W Brighton Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0324,-76.1195,,,Parking & Vehicles,"164-298 Westminster Ave Syracuse, NY, 13210, USA",Report an illegally parked vehicle,red golf wagon parked far from curb and facing traffic 
43.0241,-76.1372,,,"Garbage, Recycling & Graffiti","232 Moore Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0709,-76.1138,,,"Garbage, Recycling & Graffiti","239 North Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.066,-76.0952,,,Water & Sewage,"249 Winthrop Rd Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Marie
315-727-0028"
43.0551,-76.1388,,,Sanitation Carts,"219 Green St Syracuse, New York, 13203",Cart Broken,Constituent called to report that the wheel on her recycling cart has fallen off. Constituent is unable to move this back up her steps.
43.0478,-76.1253,,,Water & Sewage,"317 Maple St Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Evan
315-273-9393
Jet Flush Requested"
43.0404,-76.1144,,,"Garbage, Recycling & Graffiti","752 Westmoreland Ave Syracuse, New York, 13210",Sanitation Exempt Skipped,Medical exemption skipped trash. 
43.0619,-76.128,,,"Garbage, Recycling & Graffiti","1252 James St Syracuse, New York, 13203",Tires,4 tires
43.0689,-76.1078,,,Sanitation Carts,"2719 James St Syracuse, New York, 13206",Mixed-Use Cart Request,"Constituent called requesting for mixed-use cans. The property does qualify for 4 recycling and 4 trash carts. Do not know how many they would like, also waiting for the proof of trash service for the business/commercial part of the property to be sent over as well. "
43.0687,-76.1074,,,Sanitation Carts,"2800 James St Syracuse, New York, 13206",Mixed-Use Cart Request,"Constituent called requesting for mixed-used cans for the properties. The property is mixed-use, qualifies for 4 trash carts and 4 recycling bins."
43.0485,-76.124,,,"Garbage, Recycling & Graffiti","1521 E Fayette St Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Extra bags scheduled in rubicon skipped per constituent. 
42.9936,-76.1418,,,"Garbage, Recycling & Graffiti","151 Harding Pl Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),There has been a blue couch sitting out at the curb since before Thanksgiving . Can something be done about this? I’ve sent messages and photos and it’s still there. 
43.0346,-76.1209,,,"Garbage, Recycling & Graffiti","119 Westminster Ave Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
42.9932,-76.144,,,"Garbage, Recycling & Graffiti","5306 S Salina St Syracuse, New York, 13205",Report Litter on Private Land,The trash in front of this house is getting blown all over South Salina street
42.9971,-76.1525,,,Water & Sewage,"1919 Valley Dr Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Dallas
315-575-2040"
43.0125,-76.1476,,,Sanitation Carts,"2823 Midland Ave Syracuse, New York, 13205",Cart Stolen,Trash cart stolen. 
43.0523,-76.0902,,,"Garbage, Recycling & Graffiti","1007 Hazelwood Ave Syracuse, New York, 13224",Sanitation Exempt Skipped,Constituent says her weekly trash was skipped. 
43.0656,-76.1343,,,"Garbage, Recycling & Graffiti","437 Dewitt St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.0065,-76.1399,,,Water & Sewage,"119 Cordova St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Ivelisse
315-766-1936"
43.0762,-76.1484,,,Water & Sewage,"1133 Kirkpatrick St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Lisa (Dispatch/water dept)
1133 Kirkpatrick St
315-663-4173
sewer b/u
if i am not home and the vent is not high 
can you plunge the vent anywat the drain is slow"
43.0732,-76.1108,,,Water & Sewage,"394 Lillian Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Sabrina  640-6481
Said the inside line was scoped--issue is in the road--alot of water backing up in basement"
43.022,-76.1765,,,"Green Spaces, Trees & Public Utilities","203 Hancock Dr Syracuse, NY 13207, USA",Tree Care and Removal,Maple trees (4) located at 203 to 207 Hancock Drive have fallen branches and need to be reviewed for trim or replacement
43.034,-76.1767,,,Housing & Property Maintenance,"1346 W Onondaga St Syracuse NY 13204, United States",Unlawful Dumping on Vacant Land,
43.032,-76.1201,,,Water & Sewage,"325 Kensington Rd Syracuse, NY 13210, USA",Other Sewer-related Concerns,The sewage is backing up out front of my house again and into my basement.  Someone came out to clear it 6 weeks ago but they only looked at one of the vents (there are two out front).  Please send someone back out to clear the lines out front again because it is backing up into my basement.  It isn't from my house as Ive been out of town since December 24th and I came home to it backing up again.  Nobody was home using any water the time I was gone.
43.0738,-76.1139,,,Animals,"Beacon Rd & North Ave Syracuse, NY, 13206, USA",Report Roadkill,There is a dead cat between the sidewalk and fence at the entrance to the employee parking lot for the housing complex
43.0691,-76.134,,,Water & Sewage,"718 Dewitt St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Fran  475-0326
Request is for THURSDAY  1/2/25"
43.0652,-76.1349,,,Water & Sewage,"212 Helen St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Lisa  679-9207
"
43.0451,-76.1766,,,Animals,"Conservation Pl & S Wilbur Ave Syracuse, NY, 13204, USA",Report Roadkill,"Very bad since last night… Intestines are hanging out and birds are eating, didn’t want to take a picture "
43.0785,-76.1416,,,Animals,"114 Malverne Dr Syracuse NY 13208, United States",Report Roadkill,Deceased animal still on side of road  
43.0784,-76.1602,,,Parking & Vehicles,"223 4th N St Syracuse, NY 13208, USA",Report an illegally parked vehicle,Pickup truck with flat tires parked on wrong side of the street. partially blocking traffic. Stolen and abandoned? been there over 24 hours.
43.0318,-76.1484,,,Parking & Vehicles,"Furman St Syracuse, New York, 13205",Report an Abandoned Vehicle,This vehicle has been parked on our street for over 4 months. Never has moved from the  spot or been parked on alternate parking days. It is a nuisance. It is parked in a spot right in front of our driveway Making it difficult to back out And navigate around it .we have avoided hitting  it multiple time so has local traffic.It needs to go please and thank you!
43.0236,-76.1441,,,Water & Sewage,"2419 S Salina St Syracuse, New York, 13205",Other Sewer-related Concerns,"Jason National Grid-315-897-0117
Pole p69-1 
Dispatched to Mike Shane for UFPO for Pole replacement "
43.065,-76.1095,,,Water & Sewage,"241 Woodbine Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Mildred/Artie 315-807-6154
43.0733,-76.1627,,,Streets & Transportation,"1600–1698 Spring St Syracuse NY 13208, United States",Report a Pothole,Medium Size Pothole
43.0293,-76.1565,,,Water & Sewage,"515 Cortland Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"thresa 
5654812
b/u"
43.0672,-76.1275,,,Water & Sewage,"401 Rugby Rd Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"lawerance 
4911547
b/u"
43.0778,-76.1596,,,Housing & Property Maintenance,"815 Wolf St Syracuse, NY 13208, USA",Vacant Buildings,"Abandoned house nextdoor continues to deteriorate. Chimney and roof rain debris onto our porch roof. The front door has now fallen off. Animals are pulling insulation out of the attic. Windows are broken.

Don't waste your time leaving notices. Nobody has been to the house in more than 10 years. Something real needs to be done with it.

God forbid someone starts a fire. the whole street will be gone. "
43.0621,-76.0975,,,"Garbage, Recycling & Graffiti","1318 Sunnycrest Rd Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0664,-76.1176,,,Water & Sewage,"135 Hastings Pl Syracuse, New York, 13206",Report a Problem with a Catch Basin/Storm Drain,Pipe in ground cracked and mushroom cap fell off at coupling connection. Has been repaired previously with same issue. 
43.0453,-76.1364,,,Streets & Transportation,"501 S Crouse Ave Syracuse NY 13210, United States",Traffic & Parking Signs,
43.0548,-76.1606,,,"Garbage, Recycling & Graffiti","600–662 W Belden Ave Syracuse NY 13204, United States",Tires,Tires left on sidewalks
43.0195,-76.1676,,,"Green Spaces, Trees & Public Utilities","421 Glenwood Ave Syracuse NY 13207, United States","Other Parks, Trees & Public Utilities Concern",Elmwood park benches have been vandalized and need new center boards please. The trash can in the mill house parking lot is also overflowing 
43.0309,-76.1703,,,"Garbage, Recycling & Graffiti","221 Hubbell Ave Syracuse, New York, 13207",Tires,3 bike tires
43.0341,-76.1615,,,Housing & Property Maintenance,"222 Rich St Syracuse, NY, 13204, USA",Report Trash/Debris Outside a Home/Building,Constituent called to report that this address has trash piling up in front of the house. 
43.0635,-76.1062,,,"Garbage, Recycling & Graffiti","316 S Edwards Ave Syracuse, New York, 13206",Sanitation Exempt Skipped,"Skipped trash and recycling. Medical exemption, has not been picked up since added to the list. Trash and recycling bin are full.  "
43.0665,-76.1076,,,"Garbage, Recycling & Graffiti","180 S Collingwood Ave Syracuse, NY, 13206, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0753,-76.161,,,Water & Sewage,"620 Wolf St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Judy
315-278-3654
Jet Flush Requested"
43.0733,-76.1111,,,"Garbage, Recycling & Graffiti","397 Lillian Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. On the Coughlin side. 
43.0382,-76.153,,,"Garbage, Recycling & Graffiti","520 Oneida St Syracuse, New York, 13202",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations.
43.0714,-76.1432,,,"Garbage, Recycling & Graffiti","1407 Butternut St Syracuse, New York, 13208",Sanitation Exempt Skipped,Skipped trash and recycling. Medical exemption. 
43.0378,-76.1419,,,Animals,"401 Van Buren St Syracuse NY 13244, United States",Report Roadkill,Squirrel 
43.0661,-76.1354,,,Water & Sewage,"307 Helen St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),"Jeffery
315-460-5536"
43.0338,-76.1458,,,"Garbage, Recycling & Graffiti","214 Martin Luther King E Syracuse NY 13205, United States",Report Litter on Public Land,"MLK from 200 block up to Renwick
"
43.0224,-76.1583,,,Water & Sewage,"128 Bishop Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),58
43.0239,-76.1596,,,"Garbage, Recycling & Graffiti","1322 South Ave Syracuse NY 13207, United States",Report Litter on Public Land,
43.0309,-76.159,,,Housing & Property Maintenance,"750 South Ave Syracuse NY 13207, United States",Report Trash/Debris Outside a Home/Building,
43.0225,-76.1456,,,Sanitation Carts,"200 Warner Ave Syracuse, New York, 13205",Cart Stolen,Constituent called to report their recycling cart as missing 
43.0405,-76.1612,,,Water & Sewage,"204 Slocum Ave Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Phil
315-876-6414"
43.0633,-76.1166,,,"Green Spaces, Trees & Public Utilities","214 Clifton Pl Syracuse NY 13206, United States","Other Parks, Trees & Public Utilities Concern",Please power wash Mariani garden sign
43.041,-76.0838,,,Water & Sewage,"Dewitt Rd & E Genesee St Syracuse, New York, 13214",Other Sewer-related Concerns,"Bob
569-2319
Piece of metal is sticking out of manhole Cover "
43.0669,-76.1128,,,"Garbage, Recycling & Graffiti","156 Stafford Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
42.9908,-76.1416,,,"Garbage, Recycling & Graffiti","131 Conifer Dr Syracuse, New York, 13205",Yard Waste,Area rug 
43.0523,-76.188,,,"Garbage, Recycling & Graffiti","1625 W Genesee St Syracuse, New York, 13204",Tires,4 Tires
43.0659,-76.1127,,,"Garbage, Recycling & Graffiti","200 Stafford Ave Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,"Skipped recycling, placed on Northcliffe Rd. "
43.0478,-76.0954,,,Sanitation Carts,"1119 Salt Springs Rd Syracuse, New York, 13224",Cart Feedback,Constituent called to report that they did not receive a new recycling at this address. Confirmed in Parcel that this is a single-family residence. Confirmed in Cart Logic that one was not delivered. 
43.0527,-76.1393,,,"Garbage, Recycling & Graffiti","207 Howard St Syracuse, New York, 13203",Sanitation Exempt Skipped,Skipped recycling. 
43.0606,-76.1296,,,Sanitation Carts,"101 Dorothy St Syracuse, New York, 13203",Cart Stolen,Recycling cart stolen. 
43.0415,-76.1652,,,Sanitation Carts,"312 Shonnard St Syracuse, New York, 13204",Cart Not Delivered,Brand new build completed in December.  Tenant just moved in and needs a trash and recycling cart.  
43.0535,-76.1356,,,"Garbage, Recycling & Graffiti","411 Lodi St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash and recycling were skipped. 
43.0407,-76.1609,,,"Garbage, Recycling & Graffiti","205 Slocum Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report an illegal setout of a couch. The house is boarded up and seeming to be a dumping zone. 
43.036,-76.1761,,,Water & Sewage,"322 Rowland St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Daniel
315-395-1920"
43.0393,-76.1716,,,Water & Sewage,"222 Davis St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Karlene
917-592-0671"
43.0621,-76.1525,,,"Garbage, Recycling & Graffiti","1022 N Townsend St Syracuse, New York, 13208",Yard Waste,Constituent has called several times about a large pile of leaves in the street for the last month.
43.0821,-76.1451,,,Water & Sewage,"1128 Wadsworth St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Danielle
315-558-0147"
43.0241,-76.1524,,,Water & Sewage,"540 W Colvin St Syracuse, New York, 13205",Other Sewer-related Concerns,"Joseph
315-863-8752 
Sewer Vent Location--Dispatched to 63"
43.0526,-76.1703,,,Water & Sewage,"408 N Geddes St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Chris(Courcy)
315-572-5809
Jet Flush #38"
43.0297,-76.1937,,,Housing & Property Maintenance,"119 Merrell Rd Syracuse, NY, 13219, USA",Home & Building Maintenance,fence falling down...kids at household play outside... seems dangerous
43.0625,-76.1098,,,"Garbage, Recycling & Graffiti","344 Woodbine Ave Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Skipped recycling. 
43.0616,-76.1469,,,"Garbage, Recycling & Graffiti","125 Peters St Syracuse, New York, 13208",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called again to report that this trash is piling up and has overflowing cans. Constituent is upset and disgusted because this is causing vermin to spread onto constituents' property. 
